Date,Open,High,Low,Close,Index
2014-03-13,,,,15893.06,NIFTY NEXT 50 TRI
2014-03-14,,,,15920.44,NIFTY NEXT 50 TRI
2014-03-18,,,,16167.35,NIFTY NEXT 50 TRI
2014-03-19,,,,16241.42,NIFTY NEXT 50 TRI
2014-03-20,,,,16115.93,NIFTY NEXT 50 TRI
2014-03-21,,,,16206.01,NIFTY NEXT 50 TRI
2014-03-22,,,,16286.67,NIFTY NEXT 50 TRI
2014-03-24,,,,16348.32,NIFTY NEXT 50 TRI
2014-03-25,,,,16428.28,NIFTY NEXT 50 TRI
2014-03-26,,,,16451.92,NIFTY NEXT 50 TRI
2014-03-27,,,,16541.13,NIFTY NEXT 50 TRI
2014-03-28,,,,16895.45,NIFTY NEXT 50 TRI
2014-03-31,,,,17112.8,NIFTY NEXT 50 TRI
2014-04-01,,,,17056.76,NIFTY NEXT 50 TRI
2014-04-02,,,,17270.38,NIFTY NEXT 50 TRI
2014-04-03,,,,17141.72,NIFTY NEXT 50 TRI
2014-04-04,,,,17145.64,NIFTY NEXT 50 TRI
2014-04-07,,,,17155.67,NIFTY NEXT 50 TRI
2014-04-09,,,,17437.6,NIFTY NEXT 50 TRI
2014-04-10,,,,17648.89,NIFTY NEXT 50 TRI
2014-04-11,,,,17563.74,NIFTY NEXT 50 TRI
2014-04-15,,,,17256.95,NIFTY NEXT 50 TRI
2014-04-16,,,,17126.51,NIFTY NEXT 50 TRI
2014-04-17,,,,17362.73,NIFTY NEXT 50 TRI
2014-04-21,,,,17549.76,NIFTY NEXT 50 TRI
2014-04-22,,,,17581.81,NIFTY NEXT 50 TRI
2014-04-23,,,,17577.9,NIFTY NEXT 50 TRI
2014-04-25,,,,17643.28,NIFTY NEXT 50 TRI
2014-04-28,,,,17670.89,NIFTY NEXT 50 TRI
2014-04-29,,,,17500.27,NIFTY NEXT 50 TRI
2014-04-30,,,,17272.96,NIFTY NEXT 50 TRI
2014-05-02,,,,17362.48,NIFTY NEXT 50 TRI
2014-05-05,,,,17351.95,NIFTY NEXT 50 TRI
2014-05-06,,,,17396.73,NIFTY NEXT 50 TRI
2014-05-07,,,,17283.35,NIFTY NEXT 50 TRI
2014-05-08,,,,17252.93,NIFTY NEXT 50 TRI
2014-05-09,,,,17646.15,NIFTY NEXT 50 TRI
2014-05-12,,,,17850.85,NIFTY NEXT 50 TRI
2014-05-13,,,,18237.95,NIFTY NEXT 50 TRI
2014-05-14,,,,18570.73,NIFTY NEXT 50 TRI
2014-05-15,,,,18471.17,NIFTY NEXT 50 TRI
2014-05-16,,,,18914.93,NIFTY NEXT 50 TRI
2014-05-19,,,,19694.06,NIFTY NEXT 50 TRI
2014-05-20,,,,19743.26,NIFTY NEXT 50 TRI
2014-05-21,,,,19745.45,NIFTY NEXT 50 TRI
2014-05-22,,,,20071.69,NIFTY NEXT 50 TRI
2014-05-23,,,,20422.78,NIFTY NEXT 50 TRI
2014-05-26,,,,20060.57,NIFTY NEXT 50 TRI
2014-05-27,,,,19794.76,NIFTY NEXT 50 TRI
2014-05-28,,,,19898.58,NIFTY NEXT 50 TRI
2014-05-29,,,,19670.05,NIFTY NEXT 50 TRI
2014-05-30,,,,19730.87,NIFTY NEXT 50 TRI
2014-06-02,,,,20062.08,NIFTY NEXT 50 TRI
2014-06-03,,,,20235.74,NIFTY NEXT 50 TRI
2014-06-04,,,,20408.31,NIFTY NEXT 50 TRI
2014-06-05,,,,20707.35,NIFTY NEXT 50 TRI
2014-06-06,,,,21116.3,NIFTY NEXT 50 TRI
2014-06-09,,,,21260.45,NIFTY NEXT 50 TRI
2014-06-10,,,,21158.28,NIFTY NEXT 50 TRI
2014-06-11,,,,20862.6,NIFTY NEXT 50 TRI
2014-06-12,,,,20842.47,NIFTY NEXT 50 TRI
2014-06-13,,,,20266.49,NIFTY NEXT 50 TRI
2014-06-16,,,,20306.29,NIFTY NEXT 50 TRI
2014-06-17,,,,20599.21,NIFTY NEXT 50 TRI
2014-06-18,,,,20448.13,NIFTY NEXT 50 TRI
2014-06-19,,,,20297.22,NIFTY NEXT 50 TRI
2014-06-20,,,,20236.82,NIFTY NEXT 50 TRI
2014-06-23,,,,20316.82,NIFTY NEXT 50 TRI
2014-06-24,,,,20579.07,NIFTY NEXT 50 TRI
2014-06-25,,,,20569.73,NIFTY NEXT 50 TRI
2014-06-26,,,,20472.96,NIFTY NEXT 50 TRI
2014-06-27,,,,20558.82,NIFTY NEXT 50 TRI
2014-06-30,,,,20978.29,NIFTY NEXT 50 TRI
2014-07-01,,,,21136.72,NIFTY NEXT 50 TRI
2014-07-02,,,,21567.24,NIFTY NEXT 50 TRI
2014-07-03,,,,21507.77,NIFTY NEXT 50 TRI
2014-07-04,,,,21565.88,NIFTY NEXT 50 TRI
2014-07-07,,,,21573.63,NIFTY NEXT 50 TRI
2014-07-08,,,,20685.01,NIFTY NEXT 50 TRI
2014-07-09,,,,20428.05,NIFTY NEXT 50 TRI
2014-07-10,,,,20563.04,NIFTY NEXT 50 TRI
2014-07-11,,,,19951.93,NIFTY NEXT 50 TRI
2014-07-14,,,,20084.01,NIFTY NEXT 50 TRI
2014-07-15,,,,20535.96,NIFTY NEXT 50 TRI
2014-07-16,,,,20750.66,NIFTY NEXT 50 TRI
2014-07-17,,,,20977.94,NIFTY NEXT 50 TRI
2014-07-18,,,,20884.53,NIFTY NEXT 50 TRI
2014-07-21,,,,20879.41,NIFTY NEXT 50 TRI
2014-07-22,,,,20981.69,NIFTY NEXT 50 TRI
2014-07-23,,,,20895.41,NIFTY NEXT 50 TRI
2014-07-24,,,,20942.63,NIFTY NEXT 50 TRI
2014-07-25,,,,20644.92,NIFTY NEXT 50 TRI
2014-07-28,,,,20633.46,NIFTY NEXT 50 TRI
2014-07-30,,,,20806.4,NIFTY NEXT 50 TRI
2014-07-31,,,,20783.22,NIFTY NEXT 50 TRI
2014-08-01,,,,20642.72,NIFTY NEXT 50 TRI
