Date,Open,High,Low,Close,Index
2013-01-02,,,,23.74,UTI Multi Asset Allocation Fund
2013-01-03,,,,23.83,UTI Multi Asset Allocation Fund
2013-01-04,,,,23.75,UTI Multi Asset Allocation Fund
2013-01-07,,,,23.71,UTI Multi Asset Allocation Fund
2013-01-08,,,,23.71,UTI Multi Asset Allocation Fund
2013-01-09,,,,23.65,UTI Multi Asset Allocation Fund
2013-01-10,,,,23.59,UTI Multi Asset Allocation Fund
2013-01-11,,,,23.45,UTI Multi Asset Allocation Fund
2013-01-14,,,,23.61,UTI Multi Asset Allocation Fund
2013-01-15,,,,23.69,UTI Multi Asset Allocation Fund
2013-01-16,,,,23.5,UTI Multi Asset Allocation Fund
2013-01-17,,,,23.55,UTI Multi Asset Allocation Fund
2013-01-18,,,,23.54,UTI Multi Asset Allocation Fund
2013-01-21,,,,23.55,UTI Multi Asset Allocation Fund
2013-01-22,,,,23.5187,UTI Multi Asset Allocation Fund
2013-01-23,,,,23.477,UTI Multi Asset Allocation Fund
2013-01-24,,,,23.2498,UTI Multi Asset Allocation Fund
2013-01-25,,,,23.4211,UTI Multi Asset Allocation Fund
2013-01-28,,,,23.3986,UTI Multi Asset Allocation Fund
2013-01-29,,,,23.2648,UTI Multi Asset Allocation Fund
2013-01-30,,,,23.2587,UTI Multi Asset Allocation Fund
2013-01-31,,,,23.2673,UTI Multi Asset Allocation Fund
2013-02-01,,,,23.1503,UTI Multi Asset Allocation Fund
2013-02-04,,,,23.1385,UTI Multi Asset Allocation Fund
2013-02-05,,,,23.0752,UTI Multi Asset Allocation Fund
2013-02-06,,,,23.0688,UTI Multi Asset Allocation Fund
2013-02-07,,,,23.0158,UTI Multi Asset Allocation Fund
2013-02-08,,,,22.8944,UTI Multi Asset Allocation Fund
2013-02-11,,,,22.8518,UTI Multi Asset Allocation Fund
2013-02-12,,,,22.8758,UTI Multi Asset Allocation Fund
2013-02-13,,,,22.9006,UTI Multi Asset Allocation Fund
2013-02-14,,,,22.7463,UTI Multi Asset Allocation Fund
2013-02-15,,,,22.7017,UTI Multi Asset Allocation Fund
2013-02-18,,,,22.6975,UTI Multi Asset Allocation Fund
2013-02-19,,,,22.811,UTI Multi Asset Allocation Fund
2013-02-20,,,,22.8136,UTI Multi Asset Allocation Fund
2013-02-21,,,,22.5061,UTI Multi Asset Allocation Fund
2013-02-22,,,,22.5312,UTI Multi Asset Allocation Fund
2013-02-25,,,,22.4777,UTI Multi Asset Allocation Fund
2013-02-26,,,,22.2598,UTI Multi Asset Allocation Fund
2013-02-27,,,,22.3844,UTI Multi Asset Allocation Fund
2013-02-28,,,,22.0921,UTI Multi Asset Allocation Fund
2013-03-01,,,,22.1308,UTI Multi Asset Allocation Fund
2013-03-04,,,,22.0623,UTI Multi Asset Allocation Fund
2013-03-05,,,,22.2429,UTI Multi Asset Allocation Fund
2013-03-06,,,,22.3282,UTI Multi Asset Allocation Fund
2013-03-07,,,,22.4222,UTI Multi Asset Allocation Fund
2013-03-08,,,,22.5693,UTI Multi Asset Allocation Fund
2013-03-11,,,,22.5719,UTI Multi Asset Allocation Fund
2013-03-12,,,,22.4867,UTI Multi Asset Allocation Fund
2013-03-13,,,,22.3097,UTI Multi Asset Allocation Fund
2013-03-14,,,,22.4121,UTI Multi Asset Allocation Fund
2013-03-15,,,,22.3191,UTI Multi Asset Allocation Fund
2013-03-18,,,,22.2533,UTI Multi Asset Allocation Fund
2013-03-19,,,,22.0361,UTI Multi Asset Allocation Fund
2013-03-20,,,,21.8737,UTI Multi Asset Allocation Fund
2013-03-21,,,,21.7874,UTI Multi Asset Allocation Fund
2013-03-22,,,,21.7509,UTI Multi Asset Allocation Fund
2013-03-25,,,,21.6746,UTI Multi Asset Allocation Fund
2013-03-26,,,,21.7002,UTI Multi Asset Allocation Fund
2013-03-28,,,,21.814,UTI Multi Asset Allocation Fund
2013-04-01,,,,21.9177,UTI Multi Asset Allocation Fund
2013-04-02,,,,22.0119,UTI Multi Asset Allocation Fund
2013-04-03,,,,21.7609,UTI Multi Asset Allocation Fund
2013-04-04,,,,21.4524,UTI Multi Asset Allocation Fund
2013-04-05,,,,21.4428,UTI Multi Asset Allocation Fund
2013-04-08,,,,21.4977,UTI Multi Asset Allocation Fund
2013-04-09,,,,21.3613,UTI Multi Asset Allocation Fund
2013-04-10,,,,21.554,UTI Multi Asset Allocation Fund
2013-04-11,,,,21.5884,UTI Multi Asset Allocation Fund
2013-04-12,,,,21.348,UTI Multi Asset Allocation Fund
2013-04-15,,,,21.0334,UTI Multi Asset Allocation Fund
2013-04-16,,,,21.2117,UTI Multi Asset Allocation Fund
2013-04-17,,,,21.2066,UTI Multi Asset Allocation Fund
2013-04-18,,,,21.4119,UTI Multi Asset Allocation Fund
2013-04-22,,,,21.599,UTI Multi Asset Allocation Fund
2013-04-23,,,,21.5922,UTI Multi Asset Allocation Fund
2013-04-25,,,,21.8544,UTI Multi Asset Allocation Fund
2013-04-26,,,,21.7734,UTI Multi Asset Allocation Fund
2013-04-29,,,,21.8767,UTI Multi Asset Allocation Fund
2013-04-30,,,,21.9319,UTI Multi Asset Allocation Fund
2013-05-02,,,,22.0592,UTI Multi Asset Allocation Fund
2013-05-03,,,,21.9616,UTI Multi Asset Allocation Fund
2013-05-06,,,,22.0744,UTI Multi Asset Allocation Fund
2013-05-07,,,,22.2004,UTI Multi Asset Allocation Fund
2013-05-08,,,,22.2322,UTI Multi Asset Allocation Fund
2013-05-09,,,,22.2349,UTI Multi Asset Allocation Fund
2013-05-10,,,,22.3243,UTI Multi Asset Allocation Fund
2013-05-13,,,,22.0902,UTI Multi Asset Allocation Fund
2013-05-14,,,,22.1151,UTI Multi Asset Allocation Fund
2013-05-15,,,,22.4395,UTI Multi Asset Allocation Fund
2013-05-16,,,,22.4264,UTI Multi Asset Allocation Fund
2013-05-17,,,,22.4416,UTI Multi Asset Allocation Fund
2013-05-20,,,,22.2676,UTI Multi Asset Allocation Fund
2013-05-21,,,,22.2009,UTI Multi Asset Allocation Fund
2013-05-22,,,,22.1432,UTI Multi Asset Allocation Fund
2013-05-23,,,,21.7947,UTI Multi Asset Allocation Fund
2013-05-24,,,,21.807,UTI Multi Asset Allocation Fund
2013-05-27,,,,22.0516,UTI Multi Asset Allocation Fund
2013-05-28,,,,22.1371,UTI Multi Asset Allocation Fund
2013-05-29,,,,22.1171,UTI Multi Asset Allocation Fund
