Date,Open,High,Low,Close,Index
2022-06-06,,,,10.1991,SBI Balanced Advantage Fund
2022-06-07,,,,10.1688,SBI Balanced Advantage Fund
2022-06-08,,,,10.1576,SBI Balanced Advantage Fund
2022-06-09,,,,10.1745,SBI Balanced Advantage Fund
2022-06-10,,,,10.0967,SBI Balanced Advantage Fund
2022-06-13,,,,9.989,SBI Balanced Advantage Fund
2022-06-14,,,,9.9904,SBI Balanced Advantage Fund
2022-06-15,,,,9.9942,SBI Balanced Advantage Fund
2022-06-16,,,,9.9055,SBI Balanced Advantage Fund
2022-06-17,,,,9.8727,SBI Balanced Advantage Fund
2022-06-20,,,,9.8729,SBI Balanced Advantage Fund
2022-06-21,,,,9.947,SBI Balanced Advantage Fund
2022-06-22,,,,9.9072,SBI Balanced Advantage Fund
2022-06-23,,,,9.9451,SBI Balanced Advantage Fund
2022-06-24,,,,9.9767,SBI Balanced Advantage Fund
2022-06-27,,,,10.0324,SBI Balanced Advantage Fund
2022-06-28,,,,10.044,SBI Balanced Advantage Fund
2022-06-29,,,,10.0329,SBI Balanced Advantage Fund
2022-06-30,,,,10.0195,SBI Balanced Advantage Fund
2022-07-01,,,,10.0387,SBI Balanced Advantage Fund
2022-07-04,,,,10.0763,SBI Balanced Advantage Fund
2022-07-05,,,,10.0773,SBI Balanced Advantage Fund
2022-07-06,,,,10.1243,SBI Balanced Advantage Fund
2022-07-07,,,,10.166,SBI Balanced Advantage Fund
2022-07-08,,,,10.1867,SBI Balanced Advantage Fund
2022-07-11,,,,10.1891,SBI Balanced Advantage Fund
2022-07-12,,,,10.1568,SBI Balanced Advantage Fund
2022-07-13,,,,10.141,SBI Balanced Advantage Fund
2022-07-14,,,,10.1391,SBI Balanced Advantage Fund
2022-07-15,,,,10.156,SBI Balanced Advantage Fund
2022-07-18,,,,10.2053,SBI Balanced Advantage Fund
2022-07-19,,,,10.2221,SBI Balanced Advantage Fund
2022-07-20,,,,10.2592,SBI Balanced Advantage Fund
