Date,Open,High,Low,Close,Index
2024-07-18,,,,55.95,Edelweiss Balanced Advantage Fund
2024-07-19,,,,55.33,Edelweiss Balanced Advantage Fund
2024-07-22,,,,55.58,Edelweiss Balanced Advantage Fund
2024-07-23,,,,55.48,Edelweiss Balanced Advantage Fund
2024-07-24,,,,55.54,Edelweiss Balanced Advantage Fund
2024-07-25,,,,55.51,Edelweiss Balanced Advantage Fund
2024-07-26,,,,56.16,Edelweiss Balanced Advantage Fund
2024-07-29,,,,56.29,Edelweiss Balanced Advantage Fund
2024-07-30,,,,56.4,Edelweiss Balanced Advantage Fund
2024-07-31,,,,56.57,Edelweiss Balanced Advantage Fund
2024-08-01,,,,56.56,Edelweiss Balanced Advantage Fund
2024-08-02,,,,56.17,Edelweiss Balanced Advantage Fund
2024-08-05,,,,55.1,Edelweiss Balanced Advantage Fund
2024-08-06,,,,54.93,Edelweiss Balanced Advantage Fund
2024-08-07,,,,55.59,Edelweiss Balanced Advantage Fund
2024-08-08,,,,55.37,Edelweiss Balanced Advantage Fund
2024-08-09,,,,55.71,Edelweiss Balanced Advantage Fund
2024-08-12,,,,55.73,Edelweiss Balanced Advantage Fund
2024-08-13,,,,55.47,Edelweiss Balanced Advantage Fund
2024-08-14,,,,55.44,Edelweiss Balanced Advantage Fund
2024-08-16,,,,56.04,Edelweiss Balanced Advantage Fund
2024-08-19,,,,56.13,Edelweiss Balanced Advantage Fund
2024-08-20,,,,56.39,Edelweiss Balanced Advantage Fund
2024-08-21,,,,56.47,Edelweiss Balanced Advantage Fund
2024-08-22,,,,56.64,Edelweiss Balanced Advantage Fund
2024-08-23,,,,56.69,Edelweiss Balanced Advantage Fund
2024-08-26,,,,56.96,Edelweiss Balanced Advantage Fund
2024-08-27,,,,57.09,Edelweiss Balanced Advantage Fund
2024-08-28,,,,57.15,Edelweiss Balanced Advantage Fund
2024-08-29,,,,57.22,Edelweiss Balanced Advantage Fund
2024-08-30,,,,57.46,Edelweiss Balanced Advantage Fund
2024-09-02,,,,57.36,Edelweiss Balanced Advantage Fund
2024-09-03,,,,57.42,Edelweiss Balanced Advantage Fund
2024-09-04,,,,57.33,Edelweiss Balanced Advantage Fund
2024-09-05,,,,57.3,Edelweiss Balanced Advantage Fund
2024-09-06,,,,56.88,Edelweiss Balanced Advantage Fund
2024-09-09,,,,56.84,Edelweiss Balanced Advantage Fund
2024-09-10,,,,57.04,Edelweiss Balanced Advantage Fund
2024-09-11,,,,56.89,Edelweiss Balanced Advantage Fund
2024-09-12,,,,57.48,Edelweiss Balanced Advantage Fund
2024-09-13,,,,57.48,Edelweiss Balanced Advantage Fund
